,date,location,climat
62626,2016-10-14,Perth,mediterraneen
62630,2016-10-19,Perth,mediterraneen
62638,2016-10-28,Perth,mediterraneen
62639,2016-10-29,Perth,mediterraneen
62654,2016-11-16,Perth,mediterraneen
62670,2016-12-03,Perth,mediterraneen
62677,2016-12-11,Perth,mediterraneen
62722,2017-01-28,Perth,mediterraneen
62729,2017-02-08,Perth,mediterraneen
62738,2017-02-20,Perth,mediterraneen
62746,2017-03-01,Perth,mediterraneen
62756,2017-03-12,Perth,mediterraneen
62759,2017-03-17,Perth,mediterraneen
62763,2017-03-21,Perth,mediterraneen
62766,2017-03-25,Perth,mediterraneen
62803,2017-05-04,Perth,mediterraneen
62806,2017-05-08,Perth,mediterraneen
62811,2017-05-14,Perth,mediterraneen
62816,2017-05-25,Perth,mediterraneen
62833,2017-06-13,Perth,mediterraneen
62862,2009-01-21,Walpole,mediterraneen
62874,2009-02-06,Walpole,mediterraneen
62881,2009-02-13,Walpole,mediterraneen
62894,2009-03-01,Walpole,mediterraneen
62910,2009-03-20,Walpole,mediterraneen
62911,2009-03-22,Walpole,mediterraneen
62912,2009-03-24,Walpole,mediterraneen
62914,2009-03-28,Walpole,mediterraneen
62917,2009-04-02,Walpole,mediterraneen
62925,2009-04-11,Walpole,mediterraneen
62935,2009-04-22,Walpole,mediterraneen
62936,2009-04-23,Walpole,mediterraneen
62950,2009-05-10,Walpole,mediterraneen
62952,2009-05-20,Walpole,mediterraneen
62958,2009-05-30,Walpole,mediterraneen
62961,2009-06-02,Walpole,mediterraneen
62962,2009-06-09,Walpole,mediterraneen
62964,2009-06-13,Walpole,mediterraneen
62977,2009-07-15,Walpole,mediterraneen
62979,2009-07-24,Walpole,mediterraneen
62980,2009-07-26,Walpole,mediterraneen
62985,2009-08-01,Walpole,mediterraneen
62986,2009-08-03,Walpole,mediterraneen
62987,2009-08-08,Walpole,mediterraneen
62993,2009-08-26,Walpole,mediterraneen
62994,2009-08-27,Walpole,mediterraneen
62997,2009-09-01,Walpole,mediterraneen
62999,2009-09-04,Walpole,mediterraneen
63004,2009-09-27,Walpole,mediterraneen
63005,2009-09-30,Walpole,mediterraneen
63007,2009-10-02,Walpole,mediterraneen
63015,2009-10-10,Walpole,mediterraneen
63026,2009-10-23,Walpole,mediterraneen
63032,2009-10-31,Walpole,mediterraneen
63037,2009-11-05,Walpole,mediterraneen
63042,2009-11-11,Walpole,mediterraneen
63046,2009-11-16,Walpole,mediterraneen
63047,2009-11-17,Walpole,mediterraneen
63048,2009-11-21,Walpole,mediterraneen
63050,2009-11-24,Walpole,mediterraneen
63051,2009-11-25,Walpole,mediterraneen
63062,2009-12-06,Walpole,mediterraneen
63085,2009-12-29,Walpole,mediterraneen
63106,2010-01-19,Walpole,mediterraneen
63118,2010-02-01,Walpole,mediterraneen
63121,2010-02-06,Walpole,mediterraneen
63134,2010-02-19,Walpole,mediterraneen
63135,2010-02-20,Walpole,mediterraneen
63156,2010-03-13,Walpole,mediterraneen
63161,2010-03-19,Walpole,mediterraneen
63167,2010-03-26,Walpole,mediterraneen
63170,2010-03-30,Walpole,mediterraneen
63172,2010-04-02,Walpole,mediterraneen
63173,2010-04-03,Walpole,mediterraneen
63179,2010-04-11,Walpole,mediterraneen
63180,2010-04-12,Walpole,mediterraneen
63188,2010-04-20,Walpole,mediterraneen
63190,2010-04-25,Walpole,mediterraneen
63192,2010-04-30,Walpole,mediterraneen
63193,2010-05-02,Walpole,mediterraneen
63195,2010-05-08,Walpole,mediterraneen
63198,2010-05-12,Walpole,mediterraneen
63201,2010-05-16,Walpole,mediterraneen
63210,2010-05-30,Walpole,mediterraneen
63211,2010-06-02,Walpole,mediterraneen
63213,2010-06-07,Walpole,mediterraneen
63215,2010-06-26,Walpole,mediterraneen
63216,2010-07-01,Walpole,mediterraneen
63217,2010-07-03,Walpole,mediterraneen
63221,2010-07-16,Walpole,mediterraneen
63225,2010-07-25,Walpole,mediterraneen
63229,2010-08-03,Walpole,mediterraneen
63231,2010-08-05,Walpole,mediterraneen
63232,2010-08-07,Walpole,mediterraneen
63234,2010-08-11,Walpole,mediterraneen
63238,2010-08-19,Walpole,mediterraneen
63239,2010-08-25,Walpole,mediterraneen
63244,2010-08-31,Walpole,mediterraneen
63245,2010-09-05,Walpole,mediterraneen
63250,2010-09-11,Walpole,mediterraneen
63262,2010-09-26,Walpole,mediterraneen
63266,2010-10-01,Walpole,mediterraneen
63268,2010-10-03,Walpole,mediterraneen
63269,2010-10-05,Walpole,mediterraneen
63273,2010-10-09,Walpole,mediterraneen
63275,2010-10-13,Walpole,mediterraneen
63280,2010-10-20,Walpole,mediterraneen
63281,2010-10-22,Walpole,mediterraneen
63285,2010-10-27,Walpole,mediterraneen
63291,2010-11-04,Walpole,mediterraneen
63294,2010-11-09,Walpole,mediterraneen
63304,2010-11-21,Walpole,mediterraneen
63307,2010-11-25,Walpole,mediterraneen
63314,2010-12-02,Walpole,mediterraneen
63315,2010-12-08,Walpole,mediterraneen
63327,2010-12-21,Walpole,mediterraneen
63328,2010-12-22,Walpole,mediterraneen
63330,2010-12-24,Walpole,mediterraneen
63357,2011-01-23,Walpole,mediterraneen
63365,2011-02-07,Walpole,mediterraneen
63366,2011-02-10,Walpole,mediterraneen
63372,2011-02-17,Walpole,mediterraneen
63382,2011-02-27,Walpole,mediterraneen
63387,2011-03-05,Walpole,mediterraneen
63388,2011-03-06,Walpole,mediterraneen
63393,2011-03-11,Walpole,mediterraneen
63403,2011-03-21,Walpole,mediterraneen
63412,2011-03-31,Walpole,mediterraneen
63422,2011-05-17,Walpole,mediterraneen
63424,2011-05-29,Walpole,mediterraneen
63432,2011-06-10,Walpole,mediterraneen
63437,2011-06-18,Walpole,mediterraneen
63439,2011-06-23,Walpole,mediterraneen
63444,2011-07-11,Walpole,mediterraneen
63447,2011-07-14,Walpole,mediterraneen
63450,2011-07-19,Walpole,mediterraneen
63460,2011-08-20,Walpole,mediterraneen
63462,2011-08-26,Walpole,mediterraneen
63463,2011-08-27,Walpole,mediterraneen
63464,2011-08-28,Walpole,mediterraneen
63469,2011-09-12,Walpole,mediterraneen
63472,2011-09-20,Walpole,mediterraneen
63478,2011-10-01,Walpole,mediterraneen
63482,2011-10-07,Walpole,mediterraneen
63485,2011-10-12,Walpole,mediterraneen
63487,2011-10-15,Walpole,mediterraneen
63489,2011-10-17,Walpole,mediterraneen
63492,2011-10-22,Walpole,mediterraneen
63502,2011-11-06,Walpole,mediterraneen
63508,2011-11-16,Walpole,mediterraneen
63515,2011-11-25,Walpole,mediterraneen
63518,2011-11-28,Walpole,mediterraneen
63523,2011-12-04,Walpole,mediterraneen
63524,2011-12-06,Walpole,mediterraneen
63564,2012-02-01,Walpole,mediterraneen
63573,2012-02-12,Walpole,mediterraneen
63586,2012-02-25,Walpole,mediterraneen
63608,2012-03-20,Walpole,mediterraneen
63628,2012-04-17,Walpole,mediterraneen
63629,2012-04-18,Walpole,mediterraneen
63630,2012-04-21,Walpole,mediterraneen
63634,2012-04-27,Walpole,mediterraneen
63636,2012-05-02,Walpole,mediterraneen
63639,2012-05-13,Walpole,mediterraneen
63647,2012-05-30,Walpole,mediterraneen
63655,2012-06-18,Walpole,mediterraneen
63660,2012-07-01,Walpole,mediterraneen
63664,2012-07-10,Walpole,mediterraneen
63665,2012-07-12,Walpole,mediterraneen
63666,2012-07-14,Walpole,mediterraneen
63667,2012-07-19,Walpole,mediterraneen
63670,2012-10-21,Walpole,mediterraneen
63676,2012-10-29,Walpole,mediterraneen
63680,2012-11-03,Walpole,mediterraneen
63682,2012-11-10,Walpole,mediterraneen
63689,2012-11-18,Walpole,mediterraneen
63693,2012-11-23,Walpole,mediterraneen
63700,2013-01-03,Walpole,mediterraneen
63710,2013-01-14,Walpole,mediterraneen
63722,2013-01-29,Walpole,mediterraneen
63732,2013-03-11,Walpole,mediterraneen
63734,2013-03-14,Walpole,mediterraneen
63737,2013-03-19,Walpole,mediterraneen
63754,2013-04-10,Walpole,mediterraneen
63755,2013-04-11,Walpole,mediterraneen
63758,2013-04-17,Walpole,mediterraneen
63760,2013-04-19,Walpole,mediterraneen
63761,2013-04-20,Walpole,mediterraneen
63764,2013-04-26,Walpole,mediterraneen
63766,2013-05-01,Walpole,mediterraneen
63768,2013-05-07,Walpole,mediterraneen
63774,2013-06-27,Walpole,mediterraneen
63778,2013-07-02,Walpole,mediterraneen
63785,2013-07-23,Walpole,mediterraneen
63786,2013-07-25,Walpole,mediterraneen
63787,2013-07-30,Walpole,mediterraneen
63789,2013-08-02,Walpole,mediterraneen
63791,2013-08-04,Walpole,mediterraneen
63792,2013-08-10,Walpole,mediterraneen
63796,2013-08-21,Walpole,mediterraneen
63800,2013-08-29,Walpole,mediterraneen
63804,2013-09-05,Walpole,mediterraneen
63806,2013-09-09,Walpole,mediterraneen
63807,2013-09-10,Walpole,mediterraneen
63808,2013-09-13,Walpole,mediterraneen
63811,2013-09-28,Walpole,mediterraneen
63813,2013-10-03,Walpole,mediterraneen
63814,2013-10-04,Walpole,mediterraneen
63820,2013-10-11,Walpole,mediterraneen
63823,2013-10-15,Walpole,mediterraneen
63825,2013-10-18,Walpole,mediterraneen
63835,2013-10-31,Walpole,mediterraneen
63837,2013-11-03,Walpole,mediterraneen
63838,2013-11-05,Walpole,mediterraneen
63851,2013-11-21,Walpole,mediterraneen
63852,2013-11-24,Walpole,mediterraneen
63862,2013-12-07,Walpole,mediterraneen
63897,2014-01-15,Walpole,mediterraneen
63904,2014-01-23,Walpole,mediterraneen
63912,2014-01-31,Walpole,mediterraneen
63920,2014-02-12,Walpole,mediterraneen
63943,2014-03-08,Walpole,mediterraneen
63944,2014-03-09,Walpole,mediterraneen
63948,2014-03-13,Walpole,mediterraneen
63959,2014-03-29,Walpole,mediterraneen
63962,2014-04-04,Walpole,mediterraneen
63971,2014-04-15,Walpole,mediterraneen
63973,2014-04-19,Walpole,mediterraneen
63980,2014-04-30,Walpole,mediterraneen
63981,2014-05-02,Walpole,mediterraneen
63982,2014-05-05,Walpole,mediterraneen
63984,2014-05-10,Walpole,mediterraneen
63985,2014-05-11,Walpole,mediterraneen
63986,2014-05-12,Walpole,mediterraneen
63993,2014-06-01,Walpole,mediterraneen
63994,2014-06-02,Walpole,mediterraneen
64005,2014-06-23,Walpole,mediterraneen
64007,2014-06-25,Walpole,mediterraneen
64010,2014-07-01,Walpole,mediterraneen
64013,2014-07-13,Walpole,mediterraneen
64019,2014-07-30,Walpole,mediterraneen
64021,2014-08-01,Walpole,mediterraneen
64023,2014-08-06,Walpole,mediterraneen
64025,2014-08-08,Walpole,mediterraneen
64051,2014-09-18,Walpole,mediterraneen
64054,2014-09-23,Walpole,mediterraneen
64056,2014-09-25,Walpole,mediterraneen
64060,2014-10-03,Walpole,mediterraneen
64062,2014-10-08,Walpole,mediterraneen
64066,2014-10-16,Walpole,mediterraneen
64068,2014-10-22,Walpole,mediterraneen
64070,2014-10-25,Walpole,mediterraneen
64074,2014-10-30,Walpole,mediterraneen
64075,2014-11-02,Walpole,mediterraneen
64078,2014-11-06,Walpole,mediterraneen
64081,2014-11-12,Walpole,mediterraneen
64086,2014-11-19,Walpole,mediterraneen
64090,2014-11-26,Walpole,mediterraneen
64091,2014-11-28,Walpole,mediterraneen
64094,2014-12-01,Walpole,mediterraneen
64095,2014-12-03,Walpole,mediterraneen
64102,2014-12-10,Walpole,mediterraneen
64104,2014-12-12,Walpole,mediterraneen
64105,2014-12-14,Walpole,mediterraneen
64108,2014-12-19,Walpole,mediterraneen
64109,2014-12-20,Walpole,mediterraneen
64146,2015-01-29,Walpole,mediterraneen
64153,2015-02-05,Walpole,mediterraneen
64159,2015-02-13,Walpole,mediterraneen
64166,2015-02-21,Walpole,mediterraneen
64179,2015-03-08,Walpole,mediterraneen
64189,2015-03-31,Walpole,mediterraneen
64192,2015-04-04,Walpole,mediterraneen
64195,2015-04-07,Walpole,mediterraneen
64196,2015-04-08,Walpole,mediterraneen
64197,2015-04-14,Walpole,mediterraneen
64198,2015-04-17,Walpole,mediterraneen
64208,2015-04-29,Walpole,mediterraneen
64211,2015-05-05,Walpole,mediterraneen
64212,2015-05-08,Walpole,mediterraneen
64218,2015-05-23,Walpole,mediterraneen
64223,2015-06-01,Walpole,mediterraneen
64224,2015-06-05,Walpole,mediterraneen
64227,2015-06-11,Walpole,mediterraneen
64229,2015-06-14,Walpole,mediterraneen
64230,2015-06-17,Walpole,mediterraneen
64234,2015-06-25,Walpole,mediterraneen
64237,2015-07-03,Walpole,mediterraneen
64238,2015-07-04,Walpole,mediterraneen
64240,2015-07-09,Walpole,mediterraneen
64243,2015-07-17,Walpole,mediterraneen
64244,2015-07-18,Walpole,mediterraneen
64245,2015-07-22,Walpole,mediterraneen
64246,2015-07-24,Walpole,mediterraneen
64247,2015-07-27,Walpole,mediterraneen
64248,2015-07-28,Walpole,mediterraneen
64250,2015-08-01,Walpole,mediterraneen
64253,2015-08-07,Walpole,mediterraneen
64254,2015-08-12,Walpole,mediterraneen
64257,2015-08-16,Walpole,mediterraneen
64269,2015-09-10,Walpole,mediterraneen
64272,2015-09-18,Walpole,mediterraneen
64285,2015-10-04,Walpole,mediterraneen
64291,2015-10-13,Walpole,mediterraneen
64292,2015-10-14,Walpole,mediterraneen
64295,2015-10-18,Walpole,mediterraneen
64308,2015-11-08,Walpole,mediterraneen
64316,2015-11-17,Walpole,mediterraneen
64322,2015-11-25,Walpole,mediterraneen
64330,2015-12-04,Walpole,mediterraneen
64331,2015-12-05,Walpole,mediterraneen
64341,2015-12-18,Walpole,mediterraneen
64342,2015-12-19,Walpole,mediterraneen
64352,2015-12-29,Walpole,mediterraneen
64360,2016-01-11,Walpole,mediterraneen
64365,2016-01-17,Walpole,mediterraneen
64390,2016-02-21,Walpole,mediterraneen
64394,2016-02-29,Walpole,mediterraneen
64397,2016-03-06,Walpole,mediterraneen
64403,2016-03-12,Walpole,mediterraneen
64406,2016-03-15,Walpole,mediterraneen
64410,2016-03-22,Walpole,mediterraneen
64415,2016-03-31,Walpole,mediterraneen
64416,2016-04-04,Walpole,mediterraneen
64420,2016-04-10,Walpole,mediterraneen
64422,2016-04-16,Walpole,mediterraneen
64423,2016-04-17,Walpole,mediterraneen
64429,2016-05-02,Walpole,mediterraneen
64431,2016-05-04,Walpole,mediterraneen
64437,2016-05-13,Walpole,mediterraneen
64438,2016-05-15,Walpole,mediterraneen
64440,2016-05-27,Walpole,mediterraneen
64445,2016-06-12,Walpole,mediterraneen
64448,2016-06-24,Walpole,mediterraneen
64454,2016-07-02,Walpole,mediterraneen
64458,2016-07-14,Walpole,mediterraneen
64461,2016-07-24,Walpole,mediterraneen
64465,2016-08-03,Walpole,mediterraneen
64470,2016-08-26,Walpole,mediterraneen
64471,2016-08-30,Walpole,mediterraneen
64472,2016-09-02,Walpole,mediterraneen
64473,2016-09-06,Walpole,mediterraneen
64474,2016-09-09,Walpole,mediterraneen
64477,2016-09-17,Walpole,mediterraneen
64480,2016-09-21,Walpole,mediterraneen
64481,2016-09-26,Walpole,mediterraneen
64482,2016-09-29,Walpole,mediterraneen
64483,2016-10-05,Walpole,mediterraneen
64484,2016-10-07,Walpole,mediterraneen
64488,2016-10-14,Walpole,mediterraneen
64490,2016-10-19,Walpole,mediterraneen
64493,2016-10-25,Walpole,mediterraneen
64496,2016-10-28,Walpole,mediterraneen
64498,2016-11-03,Walpole,mediterraneen
64500,2016-11-06,Walpole,mediterraneen
64503,2016-11-10,Walpole,mediterraneen
64524,2016-12-11,Walpole,mediterraneen
64534,2016-12-24,Walpole,mediterraneen
64536,2016-12-26,Walpole,mediterraneen
64538,2016-12-30,Walpole,mediterraneen
64543,2017-01-05,Walpole,mediterraneen
64546,2017-01-11,Walpole,mediterraneen
64556,2017-01-21,Walpole,mediterraneen
64568,2017-02-03,Walpole,mediterraneen
64573,2017-02-09,Walpole,mediterraneen
64580,2017-02-20,Walpole,mediterraneen
64592,2017-03-08,Walpole,mediterraneen
64597,2017-03-17,Walpole,mediterraneen
64599,2017-03-21,Walpole,mediterraneen
64600,2017-03-25,Walpole,mediterraneen
64602,2017-03-28,Walpole,mediterraneen
64611,2017-04-06,Walpole,mediterraneen
64616,2017-04-12,Walpole,mediterraneen
64617,2017-04-14,Walpole,mediterraneen
64618,2017-04-16,Walpole,mediterraneen
64623,2017-04-22,Walpole,mediterraneen
64636,2017-05-09,Walpole,mediterraneen
64639,2017-05-18,Walpole,mediterraneen
64640,2017-05-25,Walpole,mediterraneen
64641,2017-06-02,Walpole,mediterraneen
64643,2017-06-06,Walpole,mediterraneen
64647,2017-06-13,Walpole,mediterraneen
64648,2017-06-16,Walpole,mediterraneen
64651,2017-06-19,Walpole,mediterraneen
64652,2017-06-21,Walpole,mediterraneen
64668,2009-02-03,Cobar,sec
64674,2009-02-13,Cobar,sec
64681,2009-02-23,Cobar,sec
64697,2009-03-12,Cobar,sec
64721,2009-04-09,Cobar,sec
64759,2009-05-26,Cobar,sec
64763,2009-05-31,Cobar,sec
64779,2009-06-21,Cobar,sec
64806,2009-07-26,Cobar,sec
64833,2009-08-24,Cobar,sec
64849,2009-09-17,Cobar,sec
64852,2009-09-21,Cobar,sec
64891,2009-11-23,Cobar,sec
64893,2009-11-26,Cobar,sec
64916,2009-12-31,Cobar,sec
64936,2010-02-06,Cobar,sec
64937,2010-02-08,Cobar,sec
64953,2010-03-03,Cobar,sec
64975,2010-03-29,Cobar,sec
64980,2010-04-05,Cobar,sec
64994,2010-04-24,Cobar,sec
65002,2010-05-04,Cobar,sec
65019,2010-05-28,Cobar,sec
65020,2010-06-01,Cobar,sec
65034,2010-06-16,Cobar,sec
65041,2010-06-25,Cobar,sec
65112,2009-03-03,Mildura,sec
65119,2009-03-10,Mildura,sec
65120,2009-03-12,Mildura,sec
65159,2009-04-23,Mildura,sec
65160,2009-04-25,Mildura,sec
65186,2009-05-24,Mildura,sec
65191,2009-05-31,Mildura,sec
65194,2009-06-08,Mildura,sec
65199,2009-06-14,Mildura,sec
65209,2009-06-25,Mildura,sec
65221,2009-07-10,Mildura,sec
65255,2009-08-15,Mildura,sec
65261,2009-08-22,Mildura,sec
65265,2009-08-28,Mildura,sec
65284,2009-09-21,Mildura,sec
65286,2009-09-25,Mildura,sec
65290,2009-10-01,Mildura,sec
65291,2009-10-02,Mildura,sec
65294,2009-10-06,Mildura,sec
65301,2009-10-13,Mildura,sec
65302,2009-10-15,Mildura,sec
65336,2009-11-25,Mildura,sec
65345,2009-12-08,Mildura,sec
65352,2009-12-17,Mildura,sec
65386,2010-02-03,Mildura,sec
65403,2010-02-21,Mildura,sec
65414,2010-03-08,Mildura,sec
65427,2010-03-21,Mildura,sec
65432,2010-03-28,Mildura,sec
65455,2010-04-23,Mildura,sec
65456,2010-04-24,Mildura,sec
65475,2010-05-16,Mildura,sec
65480,2010-05-23,Mildura,sec
65482,2010-05-28,Mildura,sec
65503,2010-06-24,Mildura,sec
65507,2010-07-02,Mildura,sec
65520,2010-07-18,Mildura,sec
65521,2010-07-20,Mildura,sec
65530,2010-07-30,Mildura,sec
65533,2010-08-04,Mildura,sec
65540,2010-08-14,Mildura,sec
65541,2010-08-15,Mildura,sec
65543,2010-08-17,Mildura,sec
65548,2010-08-24,Mildura,sec
65555,2010-09-03,Mildura,sec
65563,2010-09-12,Mildura,sec
65584,2010-10-06,Mildura,sec
65589,2010-10-12,Mildura,sec
65595,2010-10-22,Mildura,sec
65601,2010-10-29,Mildura,sec
65613,2010-11-12,Mildura,sec
65622,2010-11-23,Mildura,sec
65624,2010-11-26,Mildura,sec
65625,2010-11-29,Mildura,sec
65627,2010-12-04,Mildura,sec
65637,2010-12-19,Mildura,sec
65648,2010-12-31,Mildura,sec
65657,2011-01-10,Mildura,sec
65676,2011-02-04,Mildura,sec
65684,2011-02-14,Mildura,sec
65687,2011-02-18,Mildura,sec
65705,2011-03-13,Mildura,sec
65711,2011-03-20,Mildura,sec
65712,2011-03-22,Mildura,sec
65713,2011-03-23,Mildura,sec
65731,2011-05-12,Mildura,sec
65740,2011-05-21,Mildura,sec
65751,2011-06-03,Mildura,sec
65753,2011-06-06,Mildura,sec
65767,2011-06-20,Mildura,sec
65781,2011-07-06,Mildura,sec
65792,2011-07-17,Mildura,sec
65815,2011-08-15,Mildura,sec
65873,2011-10-24,Mildura,sec
65876,2011-10-28,Mildura,sec
65886,2011-11-08,Mildura,sec
65895,2011-11-19,Mildura,sec
65899,2011-11-24,Mildura,sec
65900,2011-11-26,Mildura,sec
65920,2011-12-17,Mildura,sec
65927,2011-12-25,Mildura,sec
65957,2012-01-27,Mildura,sec
65959,2012-01-29,Mildura,sec
65985,2012-03-02,Mildura,sec
65995,2012-03-15,Mildura,sec
66038,2012-05-01,Mildura,sec
66061,2012-05-26,Mildura,sec
66070,2012-06-04,Mildura,sec
66086,2012-06-21,Mildura,sec
66099,2012-07-09,Mildura,sec
66100,2012-07-14,Mildura,sec
66109,2012-07-25,Mildura,sec
66122,2012-08-08,Mildura,sec
66133,2012-08-22,Mildura,sec
66157,2012-09-17,Mildura,sec
66172,2012-10-05,Mildura,sec
66177,2012-10-11,Mildura,sec
66197,2012-11-06,Mildura,sec
66222,2013-01-13,Mildura,sec
66261,2013-03-27,Mildura,sec
66289,2013-04-28,Mildura,sec
66290,2013-04-29,Mildura,sec
66303,2013-05-12,Mildura,sec
66305,2013-05-15,Mildura,sec
66317,2013-05-29,Mildura,sec
66333,2013-06-21,Mildura,sec
66345,2013-07-04,Mildura,sec
66352,2013-07-12,Mildura,sec
66356,2013-07-19,Mildura,sec
66359,2013-07-22,Mildura,sec
66369,2013-08-03,Mildura,sec
66377,2013-08-11,Mildura,sec
66404,2013-09-12,Mildura,sec
66406,2013-09-16,Mildura,sec
66409,2013-09-19,Mildura,sec
66418,2013-10-02,Mildura,sec
66432,2013-10-22,Mildura,sec
66445,2013-11-08,Mildura,sec
66481,2013-12-22,Mildura,sec
66520,2014-02-19,Mildura,sec
66539,2014-03-11,Mildura,sec
66542,2014-03-15,Mildura,sec
66558,2014-04-02,Mildura,sec
66563,2014-04-08,Mildura,sec
66580,2014-04-29,Mildura,sec
66581,2014-05-02,Mildura,sec
66587,2014-05-09,Mildura,sec
66601,2014-05-26,Mildura,sec
66619,2014-06-16,Mildura,sec
66627,2014-06-24,Mildura,sec
66630,2014-06-27,Mildura,sec
66631,2014-06-28,Mildura,sec
66647,2014-07-15,Mildura,sec
66649,2014-07-17,Mildura,sec
66655,2014-07-23,Mildura,sec
66662,2014-08-01,Mildura,sec
66673,2014-08-15,Mildura,sec
66688,2014-09-01,Mildura,sec
66694,2014-09-08,Mildura,sec
66710,2014-09-24,Mildura,sec
66742,2014-10-31,Mildura,sec
66751,2014-11-15,Mildura,sec
66756,2014-11-22,Mildura,sec
66758,2014-11-24,Mildura,sec
66766,2014-12-03,Mildura,sec
66772,2014-12-10,Mildura,sec
66792,2015-01-12,Mildura,sec
66867,2015-04-06,Mildura,sec
66875,2015-04-16,Mildura,sec
66881,2015-04-24,Mildura,sec
66896,2015-05-10,Mildura,sec
