,raintomorrow,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
119775,0.0,,,,,,,,,,,,,,,,,
119776,0.0,,,,,,,,,,,,,,,,,
119777,0.0,,,,,,,,,,,,,,,,,
119778,0.0,,,,,,,,,,,,,,,,,
119779,0.0,,,,,,,,,,,,,,,,,
119780,0.0,,,,,,,,,,,,,,,,,
119781,0.0,,,,,,,,,,,,,,,,,
119782,0.0,,,,,,,,,,,,,,,,,
119783,0.0,,,,,,,,,,,,,,,,,
119784,0.0,,,,,,,,,,,,,,,,,
119785,0.0,,,,,,,,,,,,,,,,,
119786,0.0,,,,,,,,,,,,,,,,,
119787,0.0,,,,,,,,,,,,,,,,,
119788,0.0,,,,,,,,,,,,,,,,,
119789,0.0,,,,,,,,,,,,,,,,,
119790,0.0,,,,,,,,,,,,,,,,,
119791,0.0,,,,,,,,,,,,,,,,,
119792,0.0,,,,,,,,,,,,,,,,,
119793,0.0,,,,,,,,,,,,,,,,,
119794,0.0,,,,,,,,,,,,,,,,,
119795,0.0,,,,,,,,,,,,,,,,,
119796,0.0,,,,,,,,,,,,,,,,,
119797,0.0,,,,,,,,,,,,,,,,,
119798,0.0,,,,,,,,,,,,,,,,,
119799,0.0,,,,,,,,,,,,,,,,,
119800,0.0,,,,,,,,,,,,,,,,,
119805,0.0,,,,,,,,,,,,,,,,,
119806,1.0,,,,,,,,,,,,,,,,,
119808,0.0,,,,,,,,,,,,,,,,,
119809,0.0,,,,,,,,,,,,,,,,,
119810,0.0,,,,,,,,,,,,,,,,,
119811,0.0,,,,,,,,,,,,,,,,,
119812,0.0,,,,,,,,,,,,,,,,,
119813,0.0,,,,,,,,,,,,,,,,,
119814,0.0,,,,,,,,,,,,,,,,,
119815,1.0,,,,,,,,,,,,,,,,,
119817,0.0,,,,,,,,,,,,,,,,,
119818,0.0,,,,,,,,,,,,,,,,,
119819,0.0,,,,,,,,,,,,,,,,,
119820,0.0,,,,,,,,,,,,,,,,,
119821,0.0,,,,,,,,,,,,,,,,,
119822,0.0,,,,,,,,,,,,,,,,,
119823,0.0,,,,,,,,,,,,,,,,,
119824,0.0,,,,,,,,,,,,,,,,,
119825,0.0,,,,,,,,,,,,,,,,,
119826,1.0,,,,,,,,,,,,,,,,,
119831,1.0,,,,,,,,,,,,,,,,,
119833,0.0,,,,,,,,,,,,,,,,,
119834,0.0,,,,,,,,,,,,,,,,,
119835,0.0,,,,,,,,,,,,,,,,,
119836,0.0,,,,,,,,,,,,,,,,,
119837,0.0,,,,,,,,,,,,,,,,,
119838,0.0,,,,,,,,,,,,,,,,,
119839,0.0,,,,,,,,,,,,,,,,,
119840,0.0,,,,,,,,,,,,,,,,,
119841,0.0,,,,,,,,,,,,,,,,,
119842,0.0,,,,,,,,,,,,,,,,,
119843,0.0,,,,,,,,,,,,,,,,,
119844,0.0,,,,,,,,,,,,,,,,,
119845,0.0,,,,,,,,,,,,,,,,,
119846,0.0,,,,,,,,,,,,,,,,,
119847,0.0,,,,,,,,,,,,,,,,,
119848,0.0,,,,,,,,,,,,,,,,,
119849,0.0,,,,,,,,,,,,,,,,,
119850,0.0,,,,,,,,,,,,,,,,,
119851,0.0,,,,,,,,,,,,,,,,,
119852,0.0,,,,,,,,,,,,,,,,,
119853,1.0,,,,,,,,,,,,,,,,,
119856,0.0,,,,,,,,,,,,,,,,,
119857,0.0,,,,,,,,,,,,,,,,,
119858,0.0,,,,,,,,,,,,,,,,,
119859,0.0,,,,,,,,,,,,,,,,,
119860,0.0,,,,,,,,,,,,,,,,,
119861,0.0,,,,,,,,,,,,,,,,,
119862,0.0,,,,,,,,,,,,,,,,,
119863,0.0,,,,,,,,,,,,,,,,,
119864,0.0,,,,,,,,,,,,,,,,,
119869,0.0,,,,,,,,,,,,,,,,,
119870,0.0,,,,,,,,,,,,,,,,,
119871,0.0,,,,,,,,,,,,,,,,,
119872,0.0,,,,,,,,,,,,,,,,,
119873,0.0,,,,,,,,,,,,,,,,,
119874,0.0,,,,,,,,,,,,,,,,,
119875,0.0,,,,,,,,,,,,,,,,,
119876,0.0,,,,,,,,,,,,,,,,,
119877,0.0,,,,,,,,,,,,,,,,,
119879,0.0,,,,,,,,,,,,,,,,,
119880,0.0,,,,,,,,,,,,,,,,,
119881,0.0,,,,,,,,,,,,,,,,,
119882,1.0,,,,,,,,,,,,,,,,,
119885,0.0,,,,,,,,,,,,,,,,,
119886,0.0,,,,,,,,,,,,,,,,,
119887,0.0,,,,,,,,,,,,,,,,,
119888,0.0,,,,,,,,,,,,,,,,,
119889,0.0,,,,,,,,,,,,,,,,,
119890,0.0,,,,,,,,,,,,,,,,,
119891,0.0,,,,,,,,,,,,,,,,,
119892,0.0,,,,,,,,,,,,,,,,,
119893,0.0,,,,,,,,,,,,,,,,,
119894,0.0,,,,,,,,,,,,,,,,,
119895,0.0,,,,,,,,,,,,,,,,,
119896,0.0,,,,,,,,,,,,,,,,,
119897,0.0,,,,,,,,,,,,,,,,,
119898,1.0,,,,,,,,,,,,,,,,,
119899,1.0,,,,,,,,,,,,,,,,,
119904,0.0,,,,,,,,,,,,,,,,,
119905,0.0,,,,,,,,,,,,,,,,,
119906,0.0,,,,,,,,,,,,,,,,,
119908,0.0,,,,,,,,,,,,,,,,,
119909,0.0,,,,,,,,,,,,,,,,,
119910,0.0,,,,,,,,,,,,,,,,,
119911,0.0,,,,,,,,,,,,,,,,,
119912,1.0,,,,,,,,,,,,,,,,,
119915,1.0,,,,,,,,,,,,,,,,,
119917,1.0,,,,,,,,,,,,,,,,,
119922,0.0,,,,,,,,,,,,,,,,,
119923,0.0,,,,,,,,,,,,,,,,,
119924,0.0,,,,,,,,,,,,,,,,,
119925,0.0,,,,,,,,,,,,,,,,,
119926,0.0,,,,,,,,,,,,,,,,,
119927,0.0,,,,,,,,,,,,,,,,,
119928,0.0,,,,,,,,,,,,,,,,,
119929,0.0,,,,,,,,,,,,,,,,,
119930,1.0,,,,,,,,,,,,,,,,,
119933,1.0,,,,,,,,,,,,,,,,,
119936,0.0,,,,,,,,,,,,,,,,,
119937,0.0,,,,,,,,,,,,,,,,,
119938,0.0,,,,,,,,,,,,,,,,,
119939,1.0,,,,,,,,,,,,,,,,,
119943,0.0,,,,,,,,,,,,,,,,,
119944,0.0,,,,,,,,,,,,,,,,,
119945,0.0,,,,,,,,,,,,,,,,,
119946,0.0,,,,,,,,,,,,,,,,,
119947,0.0,,,,,,,,,,,,,,,,,
119948,1.0,,,,,,,,,,,,,,,,,
119949,1.0,,,,,,,,,,,,,,,,,
119955,0.0,,,,,,,,,,,,,,,,,
119956,0.0,,,,,,,,,,,,,,,,,
119957,0.0,,,,,,,,,,,,,,,,,
119958,1.0,,,,,,,,,,,,,,,,,
119965,0.0,,,,,,,,,,,,,,,,,
119966,0.0,,,,,,,,,,,,,,,,,
119967,0.0,,,,,,,,,,,,,,,,,
119968,0.0,,,,,,,,,,,,,,,,,
119969,0.0,,,,,,,,,,,,,,,,,
119970,1.0,,,,,,,,,,,,,,,,,
119973,1.0,,,,,,,,,,,,,,,,,
119975,0.0,,,,,,,,,,,,,,,,,
119976,0.0,,,,,,,,,,,,,,,,,
119977,1.0,,,,,,,,,,,,,,,,,
119979,0.0,,,,,,,,,,,,,,,,,
119980,0.0,,,,,,,,,,,,,,,,,
119981,0.0,,,,,,,,,,,,,,,,,
119982,0.0,,,,,,,,,,,,,,,,,
119983,1.0,,,,,,,,,,,,,,,,,
119987,0.0,,,,,,,,,,,,,,,,,
119988,0.0,,,,,,,,,,,,,,,,,
119989,0.0,,,,,,,,,,,,,,,,,
119990,0.0,,,,,,,,,,,,,,,,,
119991,0.0,,,,,,,,,,,,,,,,,
119992,0.0,,,,,,,,,,,,,,,,,
119993,0.0,,,,,,,,,,,,,,,,,
119994,0.0,,,,,,,,,,,,,,,,,
119995,0.0,,,,,,,,,,,,,,,,,
119996,0.0,,,,,,,,,,,,,,,,,
119997,0.0,,,,,,,,,,,,,,,,,
119998,0.0,,,,,,,,,,,,,,,,,
119999,0.0,,,,,,,,,,,,,,,,,
120001,0.0,,,,,,,,,,,,,,,,,
120002,0.0,,,,,,,,,,,,,,,,,
120003,0.0,,,,,,,,,,,,,,,,,
120004,0.0,,,,,,,,,,,,,,,,,
120005,0.0,,,,,,,,,,,,,,,,,
120006,0.0,,,,,,,,,,,,,,,,,
120007,1.0,,,,,,,,,,,,,,,,,
120008,0.0,,,,,,,,,,,,,,,,,
120009,0.0,,,,,,,,,,,,,,,,,
120010,0.0,,,,,,,,,,,,,,,,,
120011,0.0,,,,,,,,,,,,,,,,,
120012,0.0,,,,,,,,,,,,,,,,,
120013,0.0,,,,,,,,,,,,,,,,,
120014,0.0,,,,,,,,,,,,,,,,,
120015,0.0,,,,,,,,,,,,,,,,,
120016,0.0,,,,,,,,,,,,,,,,,
120017,1.0,,,,,,,,,,,,,,,,,
120018,0.0,,,,,,,,,,,,,,,,,
120019,0.0,,,,,,,,,,,,,,,,,
120020,0.0,,,,,,,,,,,,,,,,,
120021,0.0,,,,,,,,,,,,,,,,,
120022,0.0,,,,,,,,,,,,,,,,,
120023,0.0,,,,,,,,,,,,,,,,,
120024,0.0,,,,,,,,,,,,,,,,,
120025,0.0,,,,,,,,,,,,,,,,,
120026,0.0,,,,,,,,,,,,,,,,,
120027,0.0,,,,,,,,,,,,,,,,,
120028,0.0,,,,,,,,,,,,,,,,,
120029,0.0,,,,,,,,,,,,,,,,,
120030,1.0,,,,,,,,,,,,,,,,,
120032,0.0,,,,,,,,,,,,,,,,,
120033,1.0,,,,,,,,,,,,,,,,,
120035,1.0,,,,,,,,,,,,,,,,,
120037,0.0,,,,,,,,,,,,,,,,,
120038,0.0,,,,,,,,,,,,,,,,,
120039,0.0,,,,,,,,,,,,,,,,,
120040,1.0,,,,,,,,,,,,,,,,,
120041,0.0,,,,,,,,,,,,,,,,,
120042,0.0,,,,,,,,,,,,,,,,,
120043,0.0,,,,,,,,,,,,,,,,,
120044,0.0,,,,,,,,,,,,,,,,,
120045,0.0,,,,,,,,,,,,,,,,,
120046,0.0,,,,,,,,,,,,,,,,,
120047,0.0,,,,,,,,,,,,,,,,,
120048,0.0,,,,,,,,,,,,,,,,,
120049,0.0,,,,,,,,,,,,,,,,,
120050,0.0,,,,,,,,,,,,,,,,,
120051,0.0,,,,,,,,,,,,,,,,,
120052,0.0,,,,,,,,,,,,,,,,,
120053,0.0,,,,,,,,,,,,,,,,,
120054,0.0,,,,,,,,,,,,,,,,,
120057,0.0,,,,,,,,,,,,,,,,,
120058,0.0,,,,,,,,,,,,,,,,,
120059,0.0,,,,,,,,,,,,,,,,,
120060,0.0,,,,,,,,,,,,,,,,,
120062,0.0,,,,,,,,,,,,,,,,,
120063,0.0,,,,,,,,,,,,,,,,,
120064,0.0,,,,,,,,,,,,,,,,,
120066,0.0,,,,,,,,,,,,,,,,,
120067,0.0,,,,,,,,,,,,,,,,,
120068,1.0,,,,,,,,,,,,,,,,,
120071,0.0,,,,,,,,,,,,,,,,,
120072,0.0,,,,,,,,,,,,,,,,,
120073,0.0,,,,,,,,,,,,,,,,,
120074,0.0,,,,,,,,,,,,,,,,,
120075,0.0,,,,,,,,,,,,,,,,,
120076,0.0,,,,,,,,,,,,,,,,,
120077,0.0,,,,,,,,,,,,,,,,,
120078,0.0,,,,,,,,,,,,,,,,,
120079,0.0,,,,,,,,,,,,,,,,,
120080,0.0,,,,,,,,,,,,,,,,,
120081,0.0,,,,,,,,,,,,,,,,,
120083,0.0,,,,,,,,,,,,,,,,,
120084,0.0,,,,,,,,,,,,,,,,,
120085,0.0,,,,,,,,,,,,,,,,,
120086,0.0,,,,,,,,,,,,,,,,,
120087,0.0,,,,,,,,,,,,,,,,,
120088,0.0,,,,,,,,,,,,,,,,,
120089,0.0,,,,,,,,,,,,,,,,,
120090,0.0,,,,,,,,,,,,,,,,,
120094,0.0,,,,,,,,,,,,,,,,,
120095,0.0,,,,,,,,,,,,,,,,,
120098,0.0,,,,,,,,,,,,,,,,,
120099,0.0,,,,,,,,,,,,,,,,,
120100,0.0,,,,,,,,,,,,,,,,,
120101,0.0,,,,,,,,,,,,,,,,,
120102,0.0,,,,,,,,,,,,,,,,,
120104,0.0,,,,,,,,,,,,,,,,,
120105,0.0,,,,,,,,,,,,,,,,,
120106,0.0,,,,,,,,,,,,,,,,,
120107,0.0,,,,,,,,,,,,,,,,,
120108,0.0,,,,,,,,,,,,,,,,,
120109,0.0,,,,,,,,,,,,,,,,,
120110,0.0,,,,,,,,,,,,,,,,,
120111,0.0,,,,,,,,,,,,,,,,,
120112,0.0,,,,,,,,,,,,,,,,,
120113,0.0,,,,,,,,,,,,,,,,,
120114,1.0,,,,,,,,,,,,,,,,,
120116,0.0,,,,,,,,,,,,,,,,,
120117,0.0,,,,,,,,,,,,,,,,,
120118,1.0,,,,,,,,,,,,,,,,,
120119,1.0,,,,,,,,,,,,,,,,,
120121,0.0,,,,,,,,,,,,,,,,,
120122,0.0,,,,,,,,,,,,,,,,,
120123,0.0,,,,,,,,,,,,,,,,,
120124,0.0,,,,,,,,,,,,,,,,,
120127,0.0,,,,,,,,,,,,,,,,,
120128,0.0,,,,,,,,,,,,,,,,,
120129,0.0,,,,,,,,,,,,,,,,,
120130,0.0,,,,,,,,,,,,,,,,,
120131,0.0,,,,,,,,,,,,,,,,,
120132,0.0,,,,,,,,,,,,,,,,,
120133,0.0,,,,,,,,,,,,,,,,,
120136,0.0,,,,,,,,,,,,,,,,,
120137,0.0,,,,,,,,,,,,,,,,,
120138,0.0,,,,,,,,,,,,,,,,,
120139,0.0,,,,,,,,,,,,,,,,,
120140,0.0,,,,,,,,,,,,,,,,,
120142,0.0,,,,,,,,,,,,,,,,,
120144,0.0,,,,,,,,,,,,,,,,,
120147,0.0,,,,,,,,,,,,,,,,,
120148,0.0,,,,,,,,,,,,,,,,,
120149,0.0,,,,,,,,,,,,,,,,,
120150,0.0,,,,,,,,,,,,,,,,,
120151,0.0,,,,,,,,,,,,,,,,,
120152,0.0,,,,,,,,,,,,,,,,,
120153,0.0,,,,,,,,,,,,,,,,,
120154,0.0,,,,,,,,,,,,,,,,,
120155,0.0,,,,,,,,,,,,,,,,,
120156,0.0,,,,,,,,,,,,,,,,,
120157,0.0,,,,,,,,,,,,,,,,,
120158,0.0,,,,,,,,,,,,,,,,,
120159,0.0,,,,,,,,,,,,,,,,,
120160,0.0,,,,,,,,,,,,,,,,,
120161,0.0,,,,,,,,,,,,,,,,,
120163,0.0,,,,,,,,,,,,,,,,,
120164,0.0,,,,,,,,,,,,,,,,,
120165,0.0,,,,,,,,,,,,,,,,,
120166,0.0,,,,,,,,,,,,,,,,,
120167,0.0,,,,,,,,,,,,,,,,,
120169,0.0,,,,,,,,,,,,,,,,,
120170,0.0,,,,,,,,,,,,,,,,,
120171,0.0,,,,,,,,,,,,,,,,,
120172,0.0,,,,,,,,,,,,,,,,,
120173,0.0,,,,,,,,,,,,,,,,,
120174,1.0,,,,,,,,,,,,,,,,,
120176,0.0,,,,,,,,,,,,,,,,,
120177,0.0,,,,,,,,,,,,,,,,,
120178,0.0,,,,,,,,,,,,,,,,,
120179,0.0,,,,,,,,,,,,,,,,,
120180,1.0,,,,,,,,,,,,,,,,,
120183,0.0,,,,,,,,,,,,,,,,,
120184,0.0,,,,,,,,,,,,,,,,,
120185,0.0,,,,,,,,,,,,,,,,,
120186,0.0,,,,,,,,,,,,,,,,,
120187,0.0,,,,,,,,,,,,,,,,,
120188,0.0,,,,,,,,,,,,,,,,,
120189,0.0,,,,,,,,,,,,,,,,,
120190,0.0,,,,,,,,,,,,,,,,,
120191,0.0,,,,,,,,,,,,,,,,,
120192,0.0,,,,,,,,,,,,,,,,,
120193,0.0,,,,,,,,,,,,,,,,,
120194,0.0,,,,,,,,,,,,,,,,,
120195,1.0,,,,,,,,,,,,,,,,,
120197,1.0,,,,,,,,,,,,,,,,,
120199,0.0,,,,,,,,,,,,,,,,,
120200,0.0,,,,,,,,,,,,,,,,,
120201,0.0,,,,,,,,,,,,,,,,,
120202,0.0,,,,,,,,,,,,,,,,,
120203,0.0,,,,,,,,,,,,,,,,,
120204,1.0,,,,,,,,,,,,,,,,,
120206,0.0,,,,,,,,,,,,,,,,,
120207,0.0,,,,,,,,,,,,,,,,,
120208,0.0,,,,,,,,,,,,,,,,,
120209,0.0,,,,,,,,,,,,,,,,,
120210,1.0,,,,,,,,,,,,,,,,,
120214,1.0,,,,,,,,,,,,,,,,,
120215,1.0,,,,,,,,,,,,,,,,,
120217,0.0,,,,,,,,,,,,,,,,,
120218,0.0,,,,,,,,,,,,,,,,,
120219,0.0,,,,,,,,,,,,,,,,,
120220,0.0,,,,,,,,,,,,,,,,,
120221,0.0,,,,,,,,,,,,,,,,,
120222,1.0,,,,,,,,,,,,,,,,,
120224,0.0,,,,,,,,,,,,,,,,,
120225,0.0,,,,,,,,,,,,,,,,,
120226,0.0,,,,,,,,,,,,,,,,,
120227,0.0,,,,,,,,,,,,,,,,,
120228,0.0,,,,,,,,,,,,,,,,,
120229,1.0,,,,,,,,,,,,,,,,,
120231,1.0,,,,,,,,,,,,,,,,,
120232,0.0,,,,,,,,,,,,,,,,,
120233,1.0,,,,,,,,,,,,,,,,,
120236,1.0,,,,,,,,,,,,,,,,,
120243,1.0,,,,,,,,,,,,,,,,,
120245,0.0,,,,,,,,,,,,,,,,,
120246,0.0,,,,,,,,,,,,,,,,,
120247,0.0,,,,,,,,,,,,,,,,,
120248,0.0,,,,,,,,,,,,,,,,,
120249,0.0,,,,,,,,,,,,,,,,,
120250,1.0,,,,,,,,,,,,,,,,,
120252,0.0,,,,,,,,,,,,,,,,,
120253,1.0,,,,,,,,,,,,,,,,,
120255,0.0,,,,,,,,,,,,,,,,,
120256,0.0,,,,,,,,,,,,,,,,,
120258,0.0,,,,,,,,,,,,,,,,,
120259,1.0,,,,,,,,,,,,,,,,,
120261,0.0,,,,,,,,,,,,,,,,,
120262,0.0,,,,,,,,,,,,,,,,,
120263,0.0,,,,,,,,,,,,,,,,,
120264,0.0,,,,,,,,,,,,,,,,,
120265,0.0,,,,,,,,,,,,,,,,,
120266,1.0,,,,,,,,,,,,,,,,,
120269,1.0,,,,,,,,,,,,,,,,,
120271,1.0,,,,,,,,,,,,,,,,,
120274,0.0,,,,,,,,,,,,,,,,,
120275,1.0,,,,,,,,,,,,,,,,,
120278,0.0,,,,,,,,,,,,,,,,,
120279,0.0,,,,,,,,,,,,,,,,,
120280,0.0,,,,,,,,,,,,,,,,,
120281,0.0,,,,,,,,,,,,,,,,,
120282,0.0,,,,,,,,,,,,,,,,,
120283,0.0,,,,,,,,,,,,,,,,,
120284,1.0,,,,,,,,,,,,,,,,,
120288,0.0,,,,,,,,,,,,,,,,,
120289,0.0,,,,,,,,,,,,,,,,,
120290,0.0,,,,,,,,,,,,,,,,,
120291,0.0,,,,,,,,,,,,,,,,,
120292,0.0,,,,,,,,,,,,,,,,,
120293,1.0,,,,,,,,,,,,,,,,,
120296,0.0,,,,,,,,,,,,,,,,,
120297,1.0,,,,,,,,,,,,,,,,,
120300,0.0,,,,,,,,,,,,,,,,,
120301,0.0,,,,,,,,,,,,,,,,,
120302,0.0,,,,,,,,,,,,,,,,,
120303,0.0,,,,,,,,,,,,,,,,,
120304,0.0,,,,,,,,,,,,,,,,,
120305,0.0,,,,,,,,,,,,,,,,,
120307,1.0,,,,,,,,,,,,,,,,,
120309,0.0,,,,,,,,,,,,,,,,,
120310,0.0,,,,,,,,,,,,,,,,,
120311,1.0,,,,,,,,,,,,,,,,,
120314,1.0,,,,,,,,,,,,,,,,,
120319,1.0,,,,,,,,,,,,,,,,,
120321,0.0,,,,,,,,,,,,,,,,,
120322,0.0,,,,,,,,,,,,,,,,,
120323,1.0,,,,,,,,,,,,,,,,,
120327,1.0,,,,,,,,,,,,,,,,,
120329,1.0,,,,,,,,,,,,,,,,,
120331,0.0,,,,,,,,,,,,,,,,,
120332,0.0,,,,,,,,,,,,,,,,,
120333,0.0,,,,,,,,,,,,,,,,,
120334,1.0,,,,,,,,,,,,,,,,,
120337,0.0,,,,,,,,,,,,,,,,,
120338,1.0,,,,,,,,,,,,,,,,,
120340,0.0,,,,,,,,,,,,,,,,,
120343,0.0,,,,,,,,,,,,,,,,,
120344,0.0,,,,,,,,,,,,,,,,,
120345,1.0,,,,,,,,,,,,,,,,,
120348,1.0,,,,,,,,,,,,,,,,,
120349,0.0,,,,,,,,,,,,,,,,,
120350,0.0,,,,,,,,,,,,,,,,,
120351,0.0,,,,,,,,,,,,,,,,,
120353,0.0,,,,,,,,,,,,,,,,,
120354,1.0,,,,,,,,,,,,,,,,,
120356,0.0,,,,,,,,,,,,,,,,,
120359,0.0,,,,,,,,,,,,,,,,,
120360,0.0,,,,,,,,,,,,,,,,,
120361,1.0,,,,,,,,,,,,,,,,,
120363,1.0,,,,,,,,,,,,,,,,,
120365,1.0,,,,,,,,,,,,,,,,,
120368,0.0,,,,,,,,,,,,,,,,,
120369,1.0,,,,,,,,,,,,,,,,,
120372,1.0,,,,,,,,,,,,,,,,,
120374,0.0,,,,,,,,,,,,,,,,,
120375,0.0,,,,,,,,,,,,,,,,,
120376,1.0,,,,,,,,,,,,,,,,,
120379,0.0,,,,,,,,,,,,,,,,,
120380,0.0,,,,,,,,,,,,,,,,,
120381,0.0,,,,,,,,,,,,,,,,,
120382,0.0,,,,,,,,,,,,,,,,,
120383,1.0,,,,,,,,,,,,,,,,,
120385,0.0,,,,,,,,,,,,,,,,,
120386,0.0,,,,,,,,,,,,,,,,,
120387,0.0,,,,,,,,,,,,,,,,,
120388,1.0,,,,,,,,,,,,,,,,,
120390,0.0,,,,,,,,,,,,,,,,,
120391,0.0,,,,,,,,,,,,,,,,,
120392,0.0,,,,,,,,,,,,,,,,,
120393,0.0,,,,,,,,,,,,,,,,,
120394,0.0,,,,,,,,,,,,,,,,,
120395,0.0,,,,,,,,,,,,,,,,,
120396,0.0,,,,,,,,,,,,,,,,,
120397,0.0,,,,,,,,,,,,,,,,,
120398,1.0,,,,,,,,,,,,,,,,,
120399,0.0,,,,,,,,,,,,,,,,,
120400,0.0,,,,,,,,,,,,,,,,,
120401,0.0,,,,,,,,,,,,,,,,,
120402,0.0,,,,,,,,,,,,,,,,,
120403,0.0,,,,,,,,,,,,,,,,,
120404,0.0,,,,,,,,,,,,,,,,,
120405,0.0,,,,,,,,,,,,,,,,,
120406,0.0,,,,,,,,,,,,,,,,,
120407,0.0,,,,,,,,,,,,,,,,,
120408,0.0,,,,,,,,,,,,,,,,,
120409,0.0,,,,,,,,,,,,,,,,,
120410,0.0,,,,,,,,,,,,,,,,,
120411,0.0,,,,,,,,,,,,,,,,,
120412,0.0,,,,,,,,,,,,,,,,,
120413,0.0,,,,,,,,,,,,,,,,,
120416,1.0,,,,,,,,,,,,,,,,,
120418,0.0,,,,,,,,,,,,,,,,,
120419,0.0,,,,,,,,,,,,,,,,,
120420,0.0,,,,,,,,,,,,,,,,,
120421,0.0,,,,,,,,,,,,,,,,,
120422,0.0,,,,,,,,,,,,,,,,,
120423,0.0,,,,,,,,,,,,,,,,,
120424,0.0,,,,,,,,,,,,,,,,,
120425,0.0,,,,,,,,,,,,,,,,,
120427,0.0,,,,,,,,,,,,,,,,,
120428,0.0,,,,,,,,,,,,,,,,,
120429,0.0,,,,,,,,,,,,,,,,,
120430,0.0,,,,,,,,,,,,,,,,,
120431,0.0,,,,,,,,,,,,,,,,,
120432,0.0,,,,,,,,,,,,,,,,,
120433,0.0,,,,,,,,,,,,,,,,,
120434,0.0,,,,,,,,,,,,,,,,,
120435,0.0,,,,,,,,,,,,,,,,,
120436,0.0,,,,,,,,,,,,,,,,,
120437,0.0,,,,,,,,,,,,,,,,,
120438,0.0,,,,,,,,,,,,,,,,,
120439,0.0,,,,,,,,,,,,,,,,,
120441,1.0,,,,,,,,,,,,,,,,,
120443,0.0,,,,,,,,,,,,,,,,,
120444,0.0,,,,,,,,,,,,,,,,,
120445,0.0,,,,,,,,,,,,,,,,,
120446,0.0,,,,,,,,,,,,,,,,,
120447,0.0,,,,,,,,,,,,,,,,,
120448,0.0,,,,,,,,,,,,,,,,,
120449,0.0,,,,,,,,,,,,,,,,,
120450,0.0,,,,,,,,,,,,,,,,,
120452,0.0,,,,,,,,,,,,,,,,,
120453,0.0,,,,,,,,,,,,,,,,,
120454,0.0,,,,,,,,,,,,,,,,,
120455,0.0,,,,,,,,,,,,,,,,,
120456,0.0,,,,,,,,,,,,,,,,,
120458,0.0,,,,,,,,,,,,,,,,,
120459,0.0,,,,,,,,,,,,,,,,,
120460,0.0,,,,,,,,,,,,,,,,,
120461,0.0,,,,,,,,,,,,,,,,,
120462,0.0,,,,,,,,,,,,,,,,,
120463,0.0,,,,,,,,,,,,,,,,,
120464,0.0,,,,,,,,,,,,,,,,,
120466,0.0,,,,,,,,,,,,,,,,,
120467,0.0,,,,,,,,,,,,,,,,,
120468,0.0,,,,,,,,,,,,,,,,,
120469,0.0,,,,,,,,,,,,,,,,,
120470,0.0,,,,,,,,,,,,,,,,,
120471,0.0,,,,,,,,,,,,,,,,,
120472,0.0,,,,,,,,,,,,,,,,,
120473,0.0,,,,,,,,,,,,,,,,,
120474,0.0,,,,,,,,,,,,,,,,,
120475,0.0,,,,,,,,,,,,,,,,,
120476,0.0,,,,,,,,,,,,,,,,,
120477,0.0,,,,,,,,,,,,,,,,,
120478,0.0,,,,,,,,,,,,,,,,,
120479,0.0,,,,,,,,,,,,,,,,,
120480,0.0,,,,,,,,,,,,,,,,,
120481,0.0,,,,,,,,,,,,,,,,,
120482,0.0,,,,,,,,,,,,,,,,,
120483,0.0,,,,,,,,,,,,,,,,,
120484,0.0,,,,,,,,,,,,,,,,,
120485,0.0,,,,,,,,,,,,,,,,,
120486,0.0,,,,,,,,,,,,,,,,,
120488,0.0,,,,,,,,,,,,,,,,,
120489,0.0,,,,,,,,,,,,,,,,,
120490,1.0,,,,,,,,,,,,,,,,,
120493,0.0,,,,,,,,,,,,,,,,,
120494,0.0,,,,,,,,,,,,,,,,,
120495,0.0,,,,,,,,,,,,,,,,,
120496,0.0,,,,,,,,,,,,,,,,,
120497,0.0,,,,,,,,,,,,,,,,,
120498,0.0,,,,,,,,,,,,,,,,,
120499,0.0,,,,,,,,,,,,,,,,,
120500,1.0,,,,,,,,,,,,,,,,,
120501,1.0,,,,,,,,,,,,,,,,,
120505,0.0,,,,,,,,,,,,,,,,,
120506,0.0,,,,,,,,,,,,,,,,,
120507,0.0,,,,,,,,,,,,,,,,,
120508,0.0,,,,,,,,,,,,,,,,,
120509,0.0,,,,,,,,,,,,,,,,,
120510,0.0,,,,,,,,,,,,,,,,,
120511,0.0,,,,,,,,,,,,,,,,,
120512,0.0,,,,,,,,,,,,,,,,,
120514,0.0,,,,,,,,,,,,,,,,,
120515,0.0,,,,,,,,,,,,,,,,,
120516,0.0,,,,,,,,,,,,,,,,,
120517,0.0,,,,,,,,,,,,,,,,,
120518,0.0,,,,,,,,,,,,,,,,,
120519,0.0,,,,,,,,,,,,,,,,,
120520,0.0,,,,,,,,,,,,,,,,,
120521,1.0,,,,,,,,,,,,,,,,,
120523,0.0,,,,,,,,,,,,,,,,,
120524,0.0,,,,,,,,,,,,,,,,,
120525,0.0,,,,,,,,,,,,,,,,,
120526,0.0,,,,,,,,,,,,,,,,,
120527,0.0,,,,,,,,,,,,,,,,,
120528,0.0,,,,,,,,,,,,,,,,,
120529,0.0,,,,,,,,,,,,,,,,,
120530,0.0,,,,,,,,,,,,,,,,,
120532,1.0,,,,,,,,,,,,,,,,,
120534,1.0,,,,,,,,,,,,,,,,,
120535,0.0,,,,,,,,,,,,,,,,,
